,num,BannMI,uBannMI,KSG,NMI,WMI
0,0.08266617337970439,0.2154699907713204,0.22882250112250754,0.04128137187481636,0.27895383910549465,0.009432922176553182
1,0.10522130810580421,0.21613049384684627,0.22594389567543224,0.058749106357133075,0.2936938692224444,0.011530926412756824
2,0.1313800481145157,0.21975728243387024,0.23992378990327484,0.08014791508234785,0.32766635649326803,0.014561688489631018
3,0.15984038038306303,0.22870299001436087,0.25600735923674856,0.0639808258047438,0.34624948225373403,0.010155060111920945
4,0.18814533249140264,0.23883540719137192,0.2548041212333339,0.06492406835519424,0.3777388782092732,0.01302762580663674
5,0.2123877724651134,0.2465358098243588,0.2666112224462104,0.09278862597008804,0.40784302845807213,0.012024841195957252
6,0.22789889992659618,0.24331115168477058,0.26427153807491804,0.0738115012196734,0.38460998326838064,0.01990566659455362
7,0.2318016150028111,0.24885373024437116,0.27754664488086417,0.08720900508263363,0.4229229286516895,0.030401149908844162
